job_id,status,source_experiment_id,model,workload,gpu_count,tensor_parallel_size,request_rate,mst_rate,energy_joules,incremental_energy_joules,energy_kwh,avg_power_w,idle_avg_power_w,incremental_avg_power_w,min_power_w,p50_power_w,p90_power_w,p95_power_w,p99_power_w,max_power_w,energy_per_successful_request_j,incremental_energy_per_successful_request_j,energy_per_total_request_j,incremental_energy_per_total_request_j,energy_per_total_token_j,incremental_energy_per_total_token_j,successful_requests,started_requests,total_input_tokens,total_output_tokens,total_tokens,monitor_duration_s,repeat_count,successful_repeat_count
qwen-qwen3-235b-a22b-instruct-2507-longbench-long-output-summarizat-r0_51,succeeded,longbench-expanded-qwen3-235b-a22b-tp8-d80f945a02,Qwen/Qwen3-235B-A22B-Instruct-2507,longbench_long_output_summarization,8,8,0.51,0.516923776472,834445.232361,479356.826436,0.231790342322,2254.5556461,959.399777715,1295.15586838,954.157,2203.694,3924.2352,4191.9302,4712.96688,5214.345,8972.52938022,5154.37447781,8972.52938022,5154.37447781,0.850668328045,0.488676373556,93,93,922741,58188,980929,370.115163848,1,
qwen-qwen3-235b-a22b-instruct-2507-longbench-medium-answer-rag-qa-r2_28,succeeded,longbench-expanded-qwen3-235b-a22b-tp8-769a4f4119,Qwen/Qwen3-235B-A22B-Instruct-2507,longbench_medium_answer_rag_qa,8,8,2.28,2.28341645589,806282.666357,600978.568777,0.223967407321,3781.92271996,962.99258751,2818.93013245,989.821,4130.822,4681.5338,4737.7382,4923.85264,5382.029,1952.25827205,1455.15391956,1952.25827205,1455.15391956,0.302051041601,0.225139656665,413,413,2628545,40814,2669359,213.19385034,1,
qwen-qwen3-235b-a22b-instruct-2507-longbench-medium-output-summariz-r3_04,succeeded,longbench-expanded-qwen3-235b-a22b-tp8-7b840f1950,Qwen/Qwen3-235B-A22B-Instruct-2507,longbench_medium_output_summarization,8,8,3.04,3.04814475024,821024.842987,559303.213879,0.228062456385,3017.38160486,961.863743846,2055.51786102,969.162,3626.245,4502.5975,4753.1515,5067.81925,5363.529,1455.71780671,991.672365033,1455.71780671,991.672365033,0.406329462838,0.27680206805,564,564,1928477,92112,2020589,272.09844511,1,
qwen-qwen3-235b-a22b-instruct-2507-longbench-short-answer-document-r3,succeeded,longbench-expanded-qwen3-235b-a22b-tp8,Qwen/Qwen3-235B-A22B-Instruct-2507,longbench-short-answer-document-qa_mst_anomaly_rerun,8,8,3,3,749331.85724,522548.74098,0.208147738122,3166.56797247,958.352625351,2208.21534712,966.028,3585.918,4663.0718,4740.0695,4861.22914,5303.225,1452.19352178,1012.69135849,1452.19352178,1012.69135849,0.283177934314,0.197474952679,516,516,2634816,11336,2646152,236.638488027,1,
qwen-qwen3-235b-a22b-thinking-2507-longbench-long-output-summarizat-r0_71,succeeded,longbench-expanded-qwen3-235b-a22b-tp8-3800650e63,Qwen/Qwen3-235B-A22B-Thinking-2507,longbench_long_output_summarization,8,8,0.71,0.710668152596,912462.503313,553490.272815,0.253461806476,2451.10269578,964.289270727,1486.81342506,959.524,3142.247,4219.5755,4500.40265,4722.77808,4960.774,6912.59472207,4193.10812738,6912.59472207,4193.10812738,0.672707027783,0.408057092735,132,132,1273040,83364,1356404,372.266125317,1,
qwen-qwen3-235b-a22b-thinking-2507-longbench-medium-answer-rag-qa-r2_24,succeeded,longbench-expanded-qwen3-235b-a22b-tp8-4bc14dd1b6,Qwen/Qwen3-235B-A22B-Thinking-2507,longbench_medium_answer_rag_qa,8,8,2.24,2.24006263211,790693.176597,586143.968091,0.219636993499,3709.02555301,959.510292556,2749.51526046,984.601,4089.961,4700.79,4767.3967,4945.79088,5333.304,2080.77151736,1542.48412656,2080.77151736,1542.48412656,0.3210865043,0.238022691104,380,380,2423607,38948,2462555,213.180838281,1,
qwen-qwen3-235b-a22b-thinking-2507-longbench-medium-output-summariz-r3_33,succeeded,longbench-expanded-qwen3-235b-a22b-tp8-1c23d16508,Qwen/Qwen3-235B-A22B-Thinking-2507,longbench_medium_output_summarization,8,8,3.33,3.33155604922,824623.728106,562563.46959,0.229062146696,3032.03011047,963.560188114,2068.46992235,963.894,3622.5595,4543.5418,4767.7164,5086.39086,5330.294,1367.53520416,932.941077264,1367.53520416,932.941077264,0.37955546805,0.258935116381,603,603,2065840,106764,2172604,271.970824188,1,
qwen-qwen3-235b-a22b-thinking-2507-longbench-short-answer-document-r3_06,succeeded,longbench-expanded-qwen3-235b-a22b-tp8-34a4e2a051,Qwen/Qwen3-235B-A22B-Thinking-2507,longbench_short_answer_document_qa,8,8,3.06,3.06607496281,752201.715363,523124.213559,0.208944920934,3160.87534715,962.621346443,2198.2540007,971.5,3669.35,4642.4842,4695.8319,4837.3624,5241.029,1421.931409,988.89265323,1421.931409,988.89265323,0.276251434272,0.19212109112,529,529,2711213,11675,2722888,237.972597066,1,
qwen-qwen3-8b-longbench-long-output-summarizat-r1_07,succeeded,longbench-expanded-single-gpu-ce66dd4346,Qwen/Qwen3-8B,longbench_long_output_summarization,1,1,1.07,1.07963516173,135943.340872,90400.4729429,0.0377620391311,368.338956934,123.398559733,244.940397202,122.532,469.621,661.6092,684.435,692.85616,703.516,700.738870475,465.981819293,700.738870475,465.981819293,0.0667476519938,0.0443862808531,194,194,1914316,122360,2036676,369.071308676,1,
qwen-qwen3-8b-longbench-medium-output-summariz-r4_61,succeeded,longbench-expanded-single-gpu-8e8944cef1,Qwen/Qwen3-8B,longbench_medium_output_summarization,1,1,4.61,4.61476298772,122664.26308,90895.636351,0.0340734064111,455.238897324,117.901614035,337.337283289,117.845,561.887,688.9902,691.8014,696.97816,706.366,138.917625232,102.939565516,138.917625232,102.939565516,0.0373690105964,0.027690868658,883,883,3129900,152613,3282513,269.450312354,1,
qwen-qwen3-8b-longbench-short-answer-document-r4_75,succeeded,longbench-expanded-single-gpu-abd34b6f4f,Qwen/Qwen3-8B,longbench_short_answer_document_qa,1,1,4.75,4.7568446355,115486.559535,87877.1724116,0.0320795998709,487.364038759,116.514185464,370.849853295,116.947,585.726,691.051,692.801,696.54545,709.814,133.510473451,101.592106834,133.510473451,101.592106834,0.0255959303132,0.0194767078543,865,865,4492942,18969,4511911,236.961594108,1,
qwen-qwen3-8b-longbench-medium-answer-rag-qa-m-r3_62,succeeded,longbench-rerun-qwen3-8b-medium-answer-rag,Qwen/Qwen3-8B,longbench-medium-answer-rag-qa_mst_anomaly_rerun,1,1,3.62,3.625,122772.723339,97031.9806702,0.0341035342608,583.417503564,122.320328321,461.097175243,124.105,655.442,692.197,693.391,697.84792,713.576,188.301722912,148.822056243,188.301722912,148.822056243,0.028815782197,0.0227742151929,652,652,4196655,63952,4260607,210.437161362,1,
meta-llama-codellama-34b-instruct-hf-longbench-long-output-summarizat-r0_73,succeeded,longbench-expanded-30b-tp2-d40dd75a24,meta-llama/CodeLlama-34b-Instruct-hf,longbench_long_output_summarization,2,2,0.73,0.739617882277,272214.34011,173485.582927,0.0756150944749,662.903867885,240.426992132,422.476875754,238.394,247.925,1283.1868,1365.5634,1387.69778,1403.944,2592.51752486,1652.24364693,2031.45029933,1294.66852931,0.201980027223,0.128724382222,105,134,1290818,56911,1347729,410.639239409,1,
meta-llama-codellama-34b-instruct-hf-longbench-medium-answer-rag-qa-r0_65,succeeded,longbench-expanded-30b-tp2-1946423a89,meta-llama/CodeLlama-34b-Instruct-hf,longbench_medium_answer_rag_qa,2,2,0.65,0.659385976424,184155.191394,133015.063558,0.0511542198317,874.21990431,242.771964912,631.447939398,250.002,1014.079,1383.384,1387.4044,1394.8128,1415.775,1805.44305288,1304.06925056,1509.46878192,1090.28740621,0.216961506935,0.156711024088,102,122,839171,9621,848792,210.650879128,1,
meta-llama-codellama-34b-instruct-hf-longbench-medium-output-summariz-r1_64,succeeded,longbench-expanded-30b-tp2-ef3fce46d4,meta-llama/CodeLlama-34b-Instruct-hf,longbench_medium_output_summarization,2,2,1.64,1.6401521081,231290.034161,161393.468085,0.0642472317115,810.694884549,244.994509905,565.700374644,241.003,1021.404,1266.8842,1338.158,1386.63366,1404.546,847.216242349,591.184864781,811.543979513,566.292870475,0.22599872599,0.157701209663,273,285,979322,44091,1023413,285.298499558,1,
meta-llama-codellama-34b-instruct-hf-longbench-short-answer-document-r1_75,succeeded,longbench-expanded-30b-tp2-56112e2f79,meta-llama/CodeLlama-34b-Instruct-hf,longbench_short_answer_document_qa,2,2,1.75,1.75593864763,198974.796093,143925.019967,0.0552707766925,866.551048444,239.746149541,626.804898904,240.204,935.469,1386.4034,1388.74,1395.30186,1421.187,637.739731068,461.298140919,629.667076244,455.458923945,0.120262359939,0.0869897238008,312,316,1648873,5633,1654506,229.616935379,1,
qwen-qwen3-30b-a3b-instruct-2507-longbench-long-output-summarizat-r2_3,succeeded,longbench-expanded-30b-tp2-359361ede3,Qwen/Qwen3-30B-A3B-Instruct-2507,longbench_long_output_summarization,2,2,2.3,2.30381181492,266318.799191,179315.436172,0.0739774442197,724.157042345,236.573979114,487.58306323,235.614,933.27,1302.1456,1344.917,1378.88,1392.053,654.345943958,440.578467254,654.345943958,440.578467254,0.0640320409754,0.0431134917677,407,407,3902434,256715,4159149,367.763873881,1,
qwen-qwen3-30b-a3b-instruct-2507-longbench-medium-answer-rag-qa-r5_38,succeeded,longbench-expanded-30b-tp2-c59b181917,Qwen/Qwen3-30B-A3B-Instruct-2507,longbench_medium_answer_rag_qa,2,2,5.38,5.38140520971,217449.583412,166382.222495,0.0604026620589,1019.76747834,239.489232632,780.278245706,241.434,1097.2805,1308.1876,1336.333,1360.083,1389.053,229.619412262,175.694004747,229.377197692,175.508673518,0.03497765068,0.0267632577928,947,948,6124754,92061,6216815,213.234475536,1,
qwen-qwen3-30b-a3b-instruct-2507-longbench-medium-output-summariz-r5_3,succeeded,longbench-expanded-30b-tp2-a4f84d4aa6,Qwen/Qwen3-30B-A3B-Instruct-2507,longbench_medium_output_summarization,2,2,5.3,5.3,194407.388896,129831.390594,0.0540020524711,722.261865627,239.912594235,482.349271393,239.71,873.554,1073.281,1141.4607,1285.354,1371.376,202.086682844,134.959865482,202.086682844,134.959865482,0.0544849862002,0.0363867935526,962,962,3402996,165095,3568091,269.164686865,1,
qwen-qwen3-30b-a3b-instruct-2507-longbench-short-answer-document-r7_32,succeeded,longbench-expanded-30b-tp2-7983f9a9cf,Qwen/Qwen3-30B-A3B-Instruct-2507,longbench_short_answer_document_qa,2,2,7.32,7.32405096855,219620.966776,163010.466223,0.0610058241044,929.754183744,239.657672515,690.096511229,242.509,1103.865,1298.829,1313.55635,1340.101,1364.669,153.796195221,114.152987551,153.796195221,114.152987551,0.029675721912,0.0220263726884,1428,1428,7369243,31452,7400695,236.214012925,1,
qwen-qwen3-32b-longbench-long-output-summarizat-r0_51,succeeded,longbench-expanded-30b-tp2-a403b27c1c,Qwen/Qwen3-32B,longbench_long_output_summarization,2,2,0.51,0.513526147056,265478.700749,177564.673994,0.0737440835413,723.028093875,239.432809524,483.595284351,238.388,1005.388,1333.805,1380.54,1389.933,1410.697,2885.63805162,1930.05080429,2885.63805162,1930.05080429,0.273467225335,0.182907775945,92,92,911925,58863,970788,367.176189968,1,
qwen-qwen3-32b-longbench-medium-answer-rag-qa-r1_55,succeeded,longbench-expanded-30b-tp2-4b6dd22e42,Qwen/Qwen3-32B,longbench_medium_answer_rag_qa,2,2,1.55,1.55599497727,247509.989264,195261.402766,0.0687527747955,1152.53954315,243.297501614,909.242041534,249.282,1287.401,1385.164,1387.421,1394.405,1409.013,871.514046704,687.540150584,871.514046704,687.540150584,0.134544450477,0.106142536762,284,284,1810116,29499,1839615,214.751841475,1,
qwen-qwen3-32b-longbench-medium-output-summariz-r1_67,succeeded,longbench-expanded-30b-tp2-134b0ed99f,Qwen/Qwen3-32B,longbench_medium_output_summarization,2,2,1.67,1.67850277797,232941.001591,165166.675387,0.0647058337753,824.641649318,239.929989828,584.711659491,245.434,991.373,1331.053,1381.08605,1386.888,1404.242,843.989136199,598.429983287,843.989136199,598.429983287,0.230665943391,0.163553546756,276,276,962371,47492,1009863,282.475426488,1,
qwen-qwen3-32b-longbench-short-answer-document-r1_97,succeeded,longbench-expanded-30b-tp2-8ed585a3cf,Qwen/Qwen3-32B,longbench_short_answer_document_qa,2,2,1.97,1.97643642646,227115.946082,169807.491891,0.0630877628005,950.558380436,239.855599487,710.702780949,239.156,1161.71,1385.059,1387.42,1396.63038,1414.082,627.392116248,469.081469313,627.392116248,469.081469313,0.120756445917,0.0902858190478,362,362,1873519,7258,1880777,238.928981908,1,
qwen-qwen3-30b-a3b-thinking-2507-longbench-long-output-summarizat-r3_29,succeeded,longbench-expanded-30b-tp4-08dcad16f1,Qwen/Qwen3-30B-A3B-Thinking-2507,longbench_long_output_summarization,4,4,3.29,3.29346853383,443632.127285,274313.245549,0.123231146468,1218.17363672,464.934312112,753.23932461,463.671,1612.939,2070.517,2126.907,2225.3735,2348.408,759.644053571,469.714461557,759.644053571,469.714461557,0.0746276629027,0.0461448915882,584,584,5582397,362210,5944607,364.178072741,1,
qwen-qwen3-30b-a3b-thinking-2507-longbench-medium-answer-rag-qa-r5_74,succeeded,longbench-expanded-30b-tp4-a18dcf6c54,Qwen/Qwen3-30B-A3B-Thinking-2507,longbench_medium_answer_rag_qa,4,4,5.74,5.74358663448,324523.022771,223171.953621,0.090145284103,1539.39303341,480.764441447,1058.62859197,486.713,1754.7845,1965.4284,2026.6637,2139.395,2300.918,302.162963474,207.795115103,302.162963474,207.795115103,0.0464060290627,0.0319130645255,1074,1074,6888416,104706,6993122,210.812323901,1,
qwen-qwen3-30b-a3b-thinking-2507-longbench-medium-output-summariz-r6_62,succeeded,longbench-expanded-30b-tp4-583bc2e966,Qwen/Qwen3-30B-A3B-Thinking-2507,longbench_medium_output_summarization,4,4,6.62,6.62422551118,318916.285731,192556.89324,0.0885878571476,1176.3628655,466.09252548,710.270340019,465.13,1398.007,1653.1074,1741.60945,1942.02426,2137.817,269.810732429,162.907693097,269.810732429,162.907693097,0.0746224343808,0.0450559120788,1182,1182,4069285,204447,4273732,271.103666296,1,
qwen-qwen3-30b-a3b-thinking-2507-longbench-short-answer-document-r7_45,succeeded,longbench-expanded-30b-tp4-1879af001d,Qwen/Qwen3-30B-A3B-Thinking-2507,longbench_short_answer_document_qa,4,4,7.45,7.45946844748,295325.295782,181856.92146,0.0820348043838,1247.46938712,479.296306123,768.173080996,482.336,1412.5275,1903.8445,1939.356,2002.464,2203.333,220.063558705,135.511863979,220.063558705,135.511863979,0.0421691048709,0.0259671071259,1342,1342,6973521,29836,7003357,236.739513475,1,
qwen-qwen3-14b-longbench-long-output-summarizat-r0_11,succeeded,longbench-expanded-single-gpu-b8ad461a82,Qwen/Qwen3-14B,longbench_long_output_summarization,1,1,0.11,0.11885030234,79354.5151263,34295.0001689,0.0220429208684,217.874331211,123.71459482,94.1597363903,122.526,124.666,479.2122,483.2196,588.064,671.718,4408.58417369,1905.27778716,4408.58417369,1905.27778716,0.408578449943,0.17657719901,18,18,182887,11334,194221,364.221497252,1,
qwen-qwen3-14b-longbench-medium-answer-rag-qa-r2_17,succeeded,longbench-expanded-single-gpu-f085560fbd,Qwen/Qwen3-14B,longbench_medium_answer_rag_qa,1,1,2.17,2.17112400837,122990.676932,97518.9269394,0.0341640769256,581.591739303,120.449449917,461.142289387,119.251,662.829,693.243,694.382,696.992,712.294,320.288221177,253.955538905,320.288221177,253.955538905,0.0494274528553,0.0391908743332,384,384,2449069,39238,2488307,211.472530678,1,
qwen-qwen3-14b-longbench-medium-output-summariz-r1_88,succeeded,longbench-expanded-single-gpu-07eb681f27,Qwen/Qwen3-14B,longbench_medium_output_summarization,1,1,1.88,1.88657039294,110316.099107,78646.6988284,0.0306433608632,403.892544242,115.948939065,287.943605177,116.217,479.894,651.641,690.117,694.674,706.082,337.358101246,240.50978235,337.358101246,240.50978235,0.0885143151672,0.0631037422759,327,327,1189925,56383,1246308,273.132298875,1,
qwen-qwen3-14b-longbench-short-answer-document-r2_8,succeeded,longbench-expanded-single-gpu-short-answer,Qwen/Qwen3-14B,longbench-short-answer-document-qa_mst_anomaly_rerun,1,1,2.8,2.80742316273,119654.246093,90444.9622073,0.0332372905814,502.15964383,122.584229741,379.575414089,122.869,626.73,692.809,693.811,697.473,709.121,227.47955531,171.948597352,227.47955531,171.948597352,0.0442240410923,0.0334283308437,526,526,2694002,11636,2705638,238.279295366,1,
openai-gpt-oss-120b-longbench-long-output-summarizat-r2_05,succeeded,longbench-expanded-gpt-oss-120b-tp4-6b61f896cf,openai/gpt-oss-120b,longbench_long_output_summarization,4,4,2.05,2.05421308603,348243.494232,186083.604156,0.0967343039534,1005.51150299,468.217317757,537.294185236,464.502,1304.6225,1574.3,1639.419,1739.29768,1849.173,851.451086142,454.972137301,851.451086142,454.972137301,0.0841568927009,0.0449691614279,409,409,3928578,209449,4138027,346.334669664,1,
openai-gpt-oss-120b-longbench-medium-answer-rag-qa-r2_8,succeeded,longbench-expanded-gpt-oss-120b-tp4-24e70c43f7,openai/gpt-oss-120b,longbench_medium_answer_rag_qa,4,4,2.8,2.80006725941,243552.222567,140122.711443,0.0676533951575,1134.20682055,481.664489557,652.542330992,485.825,1325.053,1433.0836,1456.212,1507.86436,1554.423,476.618830855,274.21274255,476.618830855,274.21274255,0.0729873294694,0.0419917436943,511,511,3287087,49824,3336911,214.733519632,1,
